-0.837792	0.184443	5.1	129.303	129.376	1
0.35592	0.0861621	5.1	129.303	129.463	1
-0.543661	0.838397	5.1	30.6721	30.7303	5
-0.832499	-0.693352	5.1	145.055	145.064	1
-0.256729	0.619467	5.1	56.8314	56.8435	5
0.542132	0.131049	5.1	18.6288	18.6947	1
0.795624	-0.911769	5.1	1.34333	1.35339	1
-0.270592	-0.524138	5.1	12.7963	12.8046	1
1.2953	-0.0402436	5.1	1.34616	1.36107	5
-1.20031	1.1565	5.1	11.2384	11.2997	1
0.924647	1.20867	5.1	13.1226	13.1369	5
1.36253	0.289084	5.1	1.44921	1.45986	1
-0.258877	1.05041	5.1	39.2082	39.2659	1
-0.405114	1.31736	5.1	13.1226	13.2141	5
1.07226	-1.02412	5.1	18.2988	18.3156	5
0.469058	-0.66872	5.1	42.5384	42.5473	1
-0.918506	0.0769571	5.1	45.908	45.9242	5
1.01898	1.26245	5.1	2.28431	2.34434	1
-0.220829	-1.19565	5.1	100.735	100.745	1
-0.496894	0.459404	5.1	45.908	46.0124	5
-0.0511564	-1.26627	5.1	9.49076	9.501	1
0.508859	-0.323414	5.1	4.08714	4.09548	1
-0.873762	0.473242	5.1	45.908	46.0145	5
0.710838	0.855689	5.1	45.908	46.1026	5
-0.207674	0.258053	5.1	22.5611	22.569	1
-0.62655	-0.513128	5.1	177.339	177.351	5
0.427583	1.09227	5.1	30.0185	30.0285	1
-0.152977	-0.715233	5.1	100.841	100.849	1
-0.829338	0.81867	5.1	82.0461	82.0632	5
0.505414	0.00368581	5.1	44.4475	44.4593	5
-0.947556	-0.461511	5.1	12.5735	12.5831	1
-0.463719	1.18858	5.1	39.2981	39.3501	5
-1.21015	0.848162	5.1	26.1085	26.2072	1
0.348562	-1.37372	5.1	2.56823	2.5822	5
-0.187447	0.132693	5.1	13.3258	13.3374	5
0.578573	-0.960491	5.1	46.5966	46.6064	1
0.0882981	-0.748137	5.1	49.2122	49.229	5
-1.16672	0.990686	5.1	17.593	17.61	5
1.02562	-0.669586	5.1	73.065	73.0773	1
-0.0423748	1.15704	5.1	19.3608	19.3762	5
-0.178144	-0.13298	5.1	12.3055	12.317	5
-1.09463	-0.813738	5.1	12.3055	12.3791	5
1.4205	-0.759376	5.1	40.0465	40.0579	1
-1.41292	-0.858079	5.1	46.7311	46.7458	5
-1.08532	-0.179503	5.1	133.715	133.728	5
1.42568	0.600422	5.1	0.880861	0.892006	1
1.08708	0.317835	5.1	7.50031	7.55003	5
-1.25921	0.311081	5.1	130.485	130.543	1
0.56171	0.71279	5.1	7.50031	7.6123	5
0.664943	-0.394547	5.1	16.2979	16.3102	5
0.441007	-0.932512	5.1	12.4694	12.4788	1
-0.533652	-0.702712	5.1	34.1966	34.2091	5
0.564927	0.390259	5.1	20.1244	20.1365	5
-0.39122	1.1976	5.1	10.7815	10.7969	5
-0.00493158	-0.285557	5.1	3.07693	3.08476	1
-0.535905	-0.230205	5.1	30.9955	31.0038	1
-1.04012	1.34218	5.1	1.62413	1.63902	5
1.4866	-1.07234	5.1	30.9955	31.0707	1
1.08266	-0.787565	5.1	1.25063	1.26435	5
-0.222966	-0.858975	5.1	19.088	19.0971	1
-0.733089	0.248795	5.1	27.1174	27.1685	5
0.091506	-1.05814	5.1	23.3735	23.3831	1
-1.19384	-0.546146	5.1	24.8283	24.8877	5
-0.390261	-0.983008	5.1	2.13589	2.14823	1
1.49351	-0.0110476	5.1	32.1366	32.1508	5
-0.0222516	1.18628	5.1	21.6102	21.6202	1
-0.553068	-0.61899	5.1	11.4746	11.4835	1
1.36223	-1.30861	5.1	7.75475	7.80937	1
0.912093	-0.920075	5.1	26.7842	26.7978	5
0.0624296	0.647867	5.1	7.75475	7.87289	1
0.727545	-0.608188	5.1	4.54163	4.62268	1
-0.390189	-0.686886	5.1	12.6158	12.6281	5
-0.884527	-0.434601	5.1	39.768	39.7774	1
-0.600351	-0.782402	5.1	29.7492	29.7586	1
-0.156587	-1.3897	5.1	53.6279	53.6418	5
-0.553762	-0.0601008	5.1	0.959382	0.967633	1
0.776448	-0.693335	5.1	4.05198	4.0615	1
-0.530659	-0.101351	5.1	10.2299	10.2418	5
0.525351	-0.589672	5.1	1.2344	1.24319	1
-0.474314	0.808776	5.1	37.7781	37.7873	1
-1.36507	-0.0115172	5.1	62.8169	62.8783	5
-0.531876	-0.781387	5.1	40.6618	40.6744	5
0.948931	0.727421	5.1	37.7781	37.8616	1
-1.17471	0.1575	5.1	24.6902	24.7056	5
-0.878588	0.18304	5.1	24.6902	24.7073	5
-1.42355	0.646065	5.1	37.7781	37.9359	1
0.263563	1.43906	5.1	3.34172	3.35582	5
-0.770233	0.197447	5.1	6.38468	6.39699	5
1.10183	0.56471	5.1	37.7781	38.0103	1
0.380865	0.193953	5.1	24.9696	25.033	5
-0.627218	0.483355	5.1	37.7781	38.0846	1
0.442233	-0.00246234	5.1	18.9017	18.9194	5
-0.692867	-1.00602	5.1	66.6548	66.6649	1
0.136709	-1.2384	5.1	37.9204	37.9731	5
0.320284	-0.134292	5.1	2.14565	2.22494	1
-0.670005	0.446479	5.1	24.4879	24.553	5
0.395869	-0.552179	5.1	3.98109	3.98961	1
0.471737	-0.65801	5.1	3.98109	3.99077	1
-0.217073	-0.380885	5.1	38.0432	38.0925	5
-0.980173	-0.733087	5.1	19.2022	19.2683	1
0.709492	0.757771	5.1	1.82434	1.83722	5
-0.757643	1.36677	5.1	3.94314	3.96111	5
-1.27153	-0.568905	5.1	12.8853	12.9471	1
0.437869	-0.460066	5.1	16.3575	16.3695	5
-1.20256	0.753834	5.1	12.8853	13.0191	1
0.930121	-1.18208	5.1	12.2846	12.3347	5
-0.121285	-0.263336	5.1	36.4073	36.4659	1
0.914625	-0.346329	5.1	12.2846	12.3974	5
1.37411	-1.13294	5.1	18.6278	18.6449	5
0.732691	0.096099	5.1	36.4073	36.5341	1
-1.10209	-1.2626	5.1	7.9525	8.02209	5
-0.184451	1.24918	5.1	11.1585	11.1688	1
0.891997	-0.434699	5.1	10.8403	10.853	5
-0.103566	0.186309	5.1	6.77152	6.77927	1
-0.510892	-0.502041	5.1	11.9298	11.9384	1
-0.0606225	0.826359	5.1	60.9469	60.9635	5
-0.963493	0.181205	5.1	50.7175	50.7268	1
1.00177	-0.312405	5.1	2.80906	2.81861	1
0.683148	-1.24809	5.1	15.0669	15.0809	5
-0.102721	-0.696913	5.1	18.0342	18.089	1
-1.05509	-0.245949	5.1	47.8327	47.8962	1
1.37991	-0.117139	5.1	7.90312	7.96728	1
-0.46011	-0.00712912	5.1	1.96371	2.03963	5
-0.584102	-0.332212	5.1	42.4498	42.5017	5
-1.06005	0.96502	5.1	19.756	19.8237	1
-0.22321	1.28901	5.1	16.3571	16.3761	5
1.1725	-0.241406	5.1	65.6193	65.6293	1
-0.565498	-0.645816	5.1	75.3145	75.3235	1
-0.251533	-1.19222	5.1	12.5515	12.5649	5
-0.261993	-0.165608	5.1	14.7188	14.7267	1
-0.657284	0.531155	5.1	17.9596	18.022	1
-1.47214	-1.23714	5.1	12.5515	12.637	5
-1.38127	-0.524225	5.1	47.3558	47.3743	5
-0.444619	-1.25141	5.1	54.0995	54.1715	1
-0.594529	1.25981	5.1	39.1546	39.214	5
0.824728	-0.0452896	5.1	66.9572	66.9737	5
0.997229	-0.947256	5.1	5.25862	5.31437	1
1.32573	0.37408	5.1	6.45714	6.47098	5
0.355112	1.29936	5.1	58.2314	58.2451	5
0.433404	-1.37149	5.1	158.003	158.118	5
-0.195981	-0.833336	5.1	73.6378	73.7074	1
-0.673145	-1.43794	5.1	46.369	46.3835	5
0.32229	1.20991	5.1	93.0824	93.0926	1
-0.435674	-1.0506	5.1	54.5073	54.5204	5
1.33859	0.89116	5.1	12.1979	12.2093	1
0.648792	0.0783744	5.1	133.527	133.587	1
-0.316416	-0.7712	5.1	1.48294	1.53399	5
1.00201	-0.217567	5.1	52.8342	52.9045	5
-0.253983	-0.140788	5.1	11.2246	11.2325	1
-0.501621	-0.714867	5.1	36.762	36.8156	5
-0.223215	1.40542	5.1	69.1566	69.1706	5
-1.12943	-0.657775	5.1	11.5347	11.5972	1
-0.596457	-0.633265	5.1	18.0109	18.0299	5
-1.32658	-1.13824	5.1	67.1416	67.1923	5
0.474915	-0.0259042	5.1	131.256	131.264	1
0.75813	-0.444512	5.1	67.1416	67.2558	5
0.157156	0.972731	5.1	67.1416	67.3194	5
0.852348	1.37762	5.1	15.0841	15.2632	1
0.970327	-0.397512	5.1	14.0448	14.0577	5
-1.09009	-0.257442	5.1	127.484	127.497	5
1.24823	1.12495	5.1	5.24177	5.25331	1
0.646581	1.22857	5.1	11.384	11.4345	5
-1.25852	-1.44045	5.1	3.22467	3.28212	5
-1.35408	0.235185	5.1	3.22467	3.3542	5
-1.19108	0.163276	5.1	25.0059	25.016	1
1.27468	-1.48953	5.1	65.3376	65.3533	5
-0.94211	0.225485	5.1	16.6687	16.7332	5
1.40531	0.923519	5.1	6.90973	6.97321	5
0.024341	-0.572833	5.1	14.04	14.0972	1
1.08348	0.346266	5.1	31.8059	31.8191	5
0.181	0.0824696	5.1	6.08429	6.09203	1
0.573243	0.899817	5.1	31.8059	31.8899	5
-0.747003	-0.218903	5.1	20.7451	20.7538	1
-0.445641	0.608576	5.1	13.924	13.9414	5
0.56922	-0.340234	5.1	97.6314	97.6399	1
0.587222	-0.0150249	5.1	15.2742	15.3368	5
-0.655787	-0.879646	5.1	5.19683	5.20986	5
0.556882	0.426991	5.1	3.31893	3.3275	1
-0.820201	0.0981155	5.1	7.47885	7.49124	5
-0.784772	0.0373617	5.1	8.19303	8.20973	5
-1.0494	-0.776379	5.1	5.46345	5.47382	1
0.928798	-1.22599	5.1	88.6458	88.6631	5
-0.756328	-0.270807	5.1	32.0025	32.0148	5
1.16397	-0.157807	5.1	9.80739	9.866	1
-0.181936	-1.05225	5.1	36.5764	36.6297	5
0.199514	-0.555739	5.1	155.596	155.605	1
-0.552079	1.36699	5.1	17.2027	17.2169	5
1.16178	-1.25829	5.1	81.7586	81.8101	5
-0.561868	-1.08991	5.1	4.18839	4.1985	1
-0.20214	-1.24476	5.1	32.868	32.8782	1
-1.1238	0.909989	5.1	81.7586	81.8747	5
0.0389166	1.37714	5.1	34.6404	34.6542	5
0.847212	0.0422443	5.1	7.41273	7.42169	1
0.740302	-0.786172	5.1	7.05334	7.06632	5
-0.332366	0.0174315	5.1	5.68424	5.69212	1
-0.211023	0.144862	5.1	5.68424	5.75557	1
-1.48974	1.21671	5.1	7.05334	7.13634	5
-0.607336	-0.885016	5.1	93.4962	93.5496	1
-1.08814	0.83756	5.1	32.545	32.5556	1
-0.782393	0.468466	5.1	6.46998	6.48255	5
0.373865	-0.375474	5.1	8.33754	8.34574	1
-0.437153	-0.635207	5.1	21.9576	21.9699	5
-0.126263	0.145949	5.1	8.33754	8.41178	1
1.35799	0.299276	5.1	11.051	11.0649	5
0.700086	0.597813	5.1	49.217	49.2907	1
1.07957	-1.11302	5.1	41.3419	41.3563	5
-0.0701503	-0.0546447	5.1	19.3993	19.4179	5
0.128735	0.50953	5.1	19.5711	19.5793	1
0.0809857	-0.490607	5.1	68.8825	68.8943	5
-0.592567	0.0312349	5.1	30.5671	30.5754	1
-1.15683	-0.207814	5.1	14.9851	15.0529	5
-0.500565	1.10323	5.1	28.2709	28.2843	5
-0.896416	0.411028	5.1	16.1709	16.1803	1
0.043316	0.696746	5.1	28.2709	28.3563	5
0.772528	0.923182	5.1	16.7163	16.7336	5
-0.884009	0.575694	5.1	19.1698	19.2416	1
-0.0327704	-0.542553	5.1	19.2573	19.2656	1
1.21567	-0.522599	5.1	16.7163	16.8283	5
-1.21908	1.03342	5.1	52.8107	52.8252	5
0.202222	-1.30308	5.1	59.7261	59.7365	1
-1.04474	-0.636688	5.1	66.9741	67.0443	5
-0.661238	-0.2938	5.1	37.3341	37.3427	1
1.11587	0.485701	5.1	4.86743	4.87751	1
-0.853111	-0.40816	5.1	28.7605	28.7771	5
0.307784	-1.20605	5.1	14.0577	14.144	1
-0.767306	-1.31697	5.1	14.0577	14.1494	1
0.592809	0.745864	5.1	3.27647	3.28914	5
-1.26286	-0.243462	5.1	5.22224	5.23255	1
-1.02561	-0.146853	5.1	21.274	21.2835	1
-0.313126	-0.4836	5.1	29.1665	29.1748	1
-0.53146	1.47668	5.1	16.3568	16.3713	5
-0.204445	1.41791	5.1	3.64854	3.65932	1
-0.137995	-1.32071	5.1	1.94735	1.95779	1
-1.4128	-1.22275	5.1	20.5417	20.6012	1
-0.522278	0.172546	5.1	29.4324	29.4407	1
0.461156	-0.719957	5.1	33.6598	33.6722	5
-1.11958	-1.08781	5.1	8.61352	8.63022	5
-0.636987	0.296711	5.1	21.6193	21.6278	1
-1.0157	-0.0594364	5.1	18.3391	18.3519	5
-0.016003	-0.169484	5.1	2.10164	2.16246	5
1.39204	1.139	5.1	34.2899	34.3403	5
0.674923	0.522772	5.1	21.6193	21.697	1
0.213431	-0.591301	5.1	92.7501	92.7621	5
-0.831671	1.32116	5.1	3.42967	3.50202	1
0.132542	-0.00360036	5.1	36.6568	36.6683	5
0.720821	-0.819993	5.1	3.42967	3.58664	1
0.112031	0.934102	5.1	39.3998	39.416	5
0.614952	-0.85135	5.1	15.7766	15.7862	1
-0.484797	-0.573538	5.1	91.6979	91.7155	5
-0.597538	-0.0112932	5.1	91.6979	91.7184	5
0.191501	-1.14439	5.1	64.4215	64.4314	1
-0.710279	0.550951	5.1	91.6979	91.7214	5
0.25685	-0.867643	5.1	34.4233	34.4358	5
1.06122	-0.65754	5.1	20.8881	20.9554	1
1.00131	-0.20991	5.1	28.5724	28.5818	1
0.295186	0.314939	5.1	58.3194	58.3311	5
-0.209265	-0.414306	5.1	25.987	25.9951	1
-0.834627	0.387698	5.1	98.0482	98.0573	1
0.325132	0.996189	5.1	29.0268	29.0877	1
-1.13031	-0.082283	5.1	9.20184	9.2691	5
-0.658677	-0.362902	5.1	17.6565	17.6652	1
0.498715	0.0310388	5.1	17.6565	17.7354	1
-0.365765	-1.43305	5.1	29.8538	29.904	5
0.865181	0.438157	5.1	5.97968	5.98899	1
-0.833823	-0.057273	5.1	46.5084	46.5174	1
0.050282	0.71081	5.1	90.8391	90.8513	5
0.295325	-1.32446	5.1	90.8391	90.9167	5
0.933373	-1.08395	5.1	11.1449	11.2324	1
-1.29725	-0.112778	5.1	15.433	15.5008	5
-0.439275	1.3249	5.1	4.04304	4.05693	5
-1.05887	0.160023	5.1	8.86027	8.86989	1
-0.873703	1.16108	5.1	18.8904	18.9013	1
0.567181	0.987683	5.1	3.31766	3.33392	5
1.29625	0.590055	5.1	2.604	2.65952	1
0.334723	-0.0922218	5.1	15.2258	15.2789	1
-0.216146	0.713238	5.1	41.8161	41.8248	1
0.860782	0.344138	5.1	6.8578	6.90736	5
0.286849	0.150013	5.1	9.20753	9.21539	1
-0.873054	0.0037764	5.1	27.9024	27.9114	1
-1.00938	0.734876	5.1	7.35083	7.3672	5
-0.855048	-0.854932	5.1	53.1421	53.1555	5
0.525297	-0.422735	5.1	52.9771	52.9857	1
0.211933	-0.0436998	5.1	29.1854	29.2374	5
-0.194118	-0.839549	5.1	57.616	57.6285	5
-0.239239	-0.149886	5.1	7.57107	7.64581	1
0.831897	0.119454	5.1	92.1226	92.1937	5
-1.1565	-0.760144	5.1	17.4624	17.4762	5
1.07295	0.208003	5.1	41.729	41.742	5
-0.518013	-1.1353	5.1	7.57107	7.73336	1
-0.475392	-1.15951	5.1	20.2167	20.2323	5
-0.794519	-0.215121	5.1	3.6033	3.61219	1
-0.126973	0.90803	5.1	20.2167	20.3168	5
-1.40552	-1.41484	5.1	40.2714	40.3312	1
0.356211	-0.89615	5.1	10.8127	10.822	1
0.0024067	-1.29842	5.1	22.4534	22.4683	5
0.408294	-1.14656	5.1	1.51566	1.56545	5
-0.539237	-0.115567	5.1	8.98231	9.04836	1
1.32523	-1.11509	5.1	8.73559	8.75157	5
1.08403	0.534198	5.1	171.463	171.517	5
0.0707477	-1.21297	5.1	19.8658	19.8758	1
0.56929	-1.06542	5.1	171.463	171.584	5
0.582943	1.01083	5.1	19.8658	19.9573	1
-0.2123	-1.4687	5.1	15.7735	15.7877	5
0.489203	1.27786	5.1	24.6833	24.6938	1
-0.679344	1.1106	5.1	31.2297	31.2796	5
0.00694841	0.00269	5.1	8.53393	8.59275	1
0.279778	-0.716986	5.1	26.1465	26.1552	1
1.16833	-0.113726	5.1	48.0574	48.1954	5
-0.0617834	-0.694115	5.1	38.8142	38.8228	1
0.853585	-1.26616	5.1	6.93464	6.94572	1
-0.632693	-0.178161	5.1	48.0574	48.273	5
-0.1416	0.682399	5.1	46.102	46.1141	5
0.840982	-0.852763	5.1	18.9153	18.9253	1
-0.703263	-1.13995	5.1	7.84643	7.85691	1
-0.286033	0.998198	5.1	138.178	138.191	5
0.742779	0.244299	5.1	95.8432	95.8601	5
0.412237	0.319169	5.1	14.5066	14.5668	1
0.290459	0.293246	5.1	95.8432	95.8626	5
0.885826	-0.645607	5.1	23.6077	23.6207	5
-0.901616	1.28951	5.1	13.5643	13.6338	5
0.0252569	1.06253	5.1	15.2154	15.2284	5
-0.78732	-0.747342	5.1	1.49214	1.50925	5
1.03104	0.436465	5.1	3.83876	3.84853	1
-0.293262	-0.339609	5.1	7.61713	7.68324	1
0.11639	-0.203673	5.1	46.5157	46.5234	1
-1.31641	-0.0953188	5.1	0.739071	0.749486	1
-0.402624	0.544442	5.1	10.1672	10.1793	5
-0.144957	0.187486	5.1	145.492	145.562	5
0.233118	0.146828	5.1	17.4404	17.4482	1
-1.03335	-0.877789	5.1	20.0708	20.1257	1
0.734536	0.345331	5.1	60.3162	60.3331	5
-1.03013	-0.338522	5.1	91.5598	91.5695	1
0.227984	-0.905965	5.1	86.0258	86.0384	5
0.287924	-0.17391	5.1	1.707	1.71488	1
-0.669354	0.571628	5.1	141.607	141.616	1
0.571614	-1.04258	5.1	20.8138	20.87	1
-0.118111	1.17592	5.1	31.8564	31.9889	5
-0.594157	0.434243	5.1	15.675	15.6837	1
0.371341	-0.771961	5.1	72.6249	72.6339	1
0.336447	0.690802	5.1	37.9666	37.9788	5
-0.862725	0.680548	5.1	25.3867	25.3964	1
-0.406708	0.37908	5.1	8.86481	8.91809	5
0.148234	0.407848	5.1	11.4945	11.5026	1
0.352363	-0.246034	5.1	89.8216	89.8333	5
0.855867	-1.49911	5.1	89.8216	89.8964	5
1.2411	-0.416611	5.1	11.4945	11.5672	1
-0.928096	0.214959	5.1	18.4027	18.4189	5
-1.26605	-1.30921	5.1	20.7176	20.734	5
0.417335	-0.529788	5.1	2.19778	2.25141	5
-0.102103	1.36655	5.1	42.6229	42.6871	1
-1.15563	0.349301	5.1	125.553	125.61	5
0.00585325	-0.119536	5.1	16.9645	16.9722	1
0.214404	0.904308	5.1	66.0565	66.121	1
-0.0562254	0.729875	5.1	11.9236	11.9323	1
0.980628	0.564302	5.1	68.5478	68.5576	1
-0.273495	-0.566162	5.1	22.5934	22.6054	5
0.842502	-1.04131	5.1	13.6592	13.6697	1
0.632493	1.07156	5.1	29.236	29.2521	5
1.17944	-0.680151	5.1	2.63953	2.65332	5
-0.632128	-0.795497	5.1	15.3802	15.4354	1
1.30635	0.756082	5.1	74.8976	74.9675	5
-0.262616	0.169192	5.1	11.8614	11.921	1
-0.687366	0.304558	5.1	33.3009	33.3131	5
1.00714	0.635488	5.1	8.80874	8.81873	1
-1.39527	0.262941	5.1	23.4083	23.4691	5
0.684637	-0.752911	5.1	8.80874	8.89954	1
-0.270837	0.803672	5.1	1.67144	1.6804	1
-0.297304	0.968858	5.1	11.5133	11.6932	5
0.0970384	-1.15713	5.1	36.0471	36.057	1
-0.607614	0.366168	5.1	22.2829	22.295	5
1.20108	-0.75021	5.1	35.3762	35.387	1
-1.42759	0.71883	5.1	2.6146	2.68172	1
-0.0619476	0.223179	5.1	34.0472	34.055	1
0.725048	-0.555299	5.1	3.45171	3.46085	1
0.188612	1.17519	5.1	93.4611	93.5308	5
0.268605	1.21928	5.1	9.72103	9.73121	1
-0.0823981	0.708704	5.1	35.1372	35.1494	5
-0.506034	-1.31213	5.1	35.1372	35.2148	5
0.847349	-0.00524062	5.1	17.8889	17.8978	1
-1.29589	-1.08157	5.1	11.8726	11.8886	5
0.289387	-0.52294	5.1	9.23529	9.31841	1
-0.346216	-1.29276	5.1	2.56408	2.57912	5
-0.570207	-1.14162	5.1	72.9156	72.9259	1
-0.140278	0.627312	5.1	32.7119	32.724	5
-1.1592	0.666715	5.1	8.20043	8.28552	1
-1.44702	-0.0836358	5.1	33.5438	33.5579	5
1.31877	0.281903	5.1	6.89367	6.90858	5
0.691187	0.127399	5.1	3.54263	3.5512	1
-0.625392	0.318964	5.1	15.2674	15.276	1
1.10982	-0.803548	5.1	47.9726	47.9911	5
-0.129081	-0.337915	5.1	62.2344	62.2862	5
-0.202146	0.690801	5.1	49.3763	49.4521	1
-0.407116	-1.31017	5.1	64.9368	64.9554	5
-1.08135	-0.47071	5.1	15.6313	15.682	5
0.324648	0.823215	5.1	130.557	130.566	1
0.299473	-0.996073	5.1	43.8134	43.8325	5
0.475577	-0.863095	5.1	6.59783	6.61057	5
-0.794918	-1.08583	5.1	74.8678	74.9272	5
0.297084	0.855668	5.1	130.557	130.639	1
-0.00960811	0.28402	5.1	8.66863	8.72109	5
-0.918815	0.88812	5.1	130.557	130.712	1
1.41828	-0.190456	5.1	2.0612	2.0752	5
1.45945	0.920573	5.1	130.557	130.785	1
-0.445531	-0.493513	5.1	20.8535	20.862	1
-1.03132	0.415484	5.1	48.9486	48.9617	5
-0.847374	1.36982	5.1	21.0201	21.0314	1
-0.266185	0.476737	5.1	48.9486	49.0322	5
1.08859	-1.18849	5.1	27.2285	27.2449	5
0.519845	1.13335	5.1	27.2285	27.3336	5
-0.0360585	0.270874	5.1	42.7214	42.7292	1
-1.35602	-0.314022	5.1	38.5163	38.5301	5
-1.10907	-0.832399	5.1	16.4483	16.4621	5
-0.30545	0.729796	5.1	42.7214	42.792	1
-0.909891	-1.32276	5.1	53.1566	53.1679	1
-0.879577	0.328821	5.1	25.7977	25.8142	5
0.876877	-0.323558	5.1	36.2483	36.2575	1
0.476854	-0.0606547	5.1	61.2966	61.3611	5
1.03265	-0.441592	5.1	13.1121	13.1686	1
0.307258	-0.642071	5.1	2.35595	2.42408	1
-0.323832	0.904539	5.1	21.5701	21.5828	5
0.110694	0.337097	5.1	29.1031	29.1623	1
0.996019	-0.569359	5.1	21.3433	21.3531	1
-1.02129	-0.501486	5.1	21.5701	21.6512	5
-0.0747095	0.619432	5.1	5.92819	5.94018	5
-0.0960444	-0.00713116	5.1	71.0624	71.0701	1
-0.318042	0.72983	5.1	19.9846	19.9969	5
0.183231	0.648151	5.1	17.7328	17.7413	1
1.38659	0.312429	5.1	82.9566	82.9706	5
-1.38735	-0.409046	5.1	9.46779	9.48185	5
-0.925606	0.623814	5.1	20.9143	20.924	1
-0.0640874	0.826556	5.1	78.5749	78.5838	1
-1.13947	0.366614	5.1	31.7679	31.8546	5
-1.14387	0.348684	5.1	100.663	100.673	1
-1.33507	1.1674	5.1	21.8427	21.8588	5
-0.545555	0.0902971	5.1	20.8799	20.8974	5
-1.35522	0.489519	5.1	17.5882	17.599	1
-0.50316	-0.0571269	5.1	0.660456	0.672268	5
-0.566863	-0.0644265	5.1	0.660456	0.673291	5
0.741221	-1.00519	5.1	39.1565	39.1667	1
0.278071	-0.530905	5.1	20.4854	20.4973	5
0.462595	-0.534288	5.1	24.9638	24.9759	5
0.108776	-0.715459	5.1	39.1565	39.2491	1
0.789496	0.337021	5.1	143.375	143.427	5
0.791186	-0.417087	5.1	65.8691	65.8859	5
-0.482727	-0.856721	5.1	67.8589	67.8716	5
0.504963	0.54909	5.1	5.86521	5.8739	1
0.799766	-0.376435	5.1	3.59872	3.60777	1
-1.30717	1.49246	5.1	7.20179	7.21863	5
-0.160789	0.0121698	5.1	27.9987	28.0633	1
-1.49906	1.11841	5.1	74.2917	74.364	5
0.702385	-0.245326	5.1	1.09156	1.10024	1
-0.18607	-0.0808325	5.1	36.1451	36.1528	1
-1.24962	1.13369	5.1	62.4016	62.4184	5
-0.219752	-0.0954706	5.1	36.1451	36.1538	1
-1.40365	-0.693742	5.1	36.1451	36.2161	1
0.445283	-1.19708	5.1	115.057	115.118	5
-0.510665	0.42734	5.1	25.9189	25.9274	1
0.612243	-0.00106842	5.1	5.31151	5.31987	1
-1.1989	1.17533	5.1	38.8964	38.9079	1
-0.731678	-0.442641	5.1	2.88069	2.88966	1
1.44452	-1.17121	5.1	65.5878	65.6456	5
-0.360974	-0.530265	5.1	19.9097	19.9278	5
-1.22236	-0.384293	5.1	41.1615	41.2327	1
0.376005	-0.678377	5.1	19.9097	19.9316	5
0.419897	1.094	5.1	13.6262	13.6978	5
-1.38869	0.807043	5.1	40.8854	40.8967	1
1.32683	-1.31405	5.1	42.3597	42.3761	5
-0.579641	-0.597848	5.1	37.305	37.364	5
-1.24385	1.11055	5.1	44.5312	44.5859	1
-0.335044	0.698166	5.1	155.43	155.442	5
-0.0321538	0.102623	5.1	159.43	159.488	1
1.34033	0.862065	5.1	11.6308	11.642	1
-0.141918	-0.0621628	5.1	86.0406	86.0591	5
0.801647	-0.0829034	5.1	86.0406	86.0638	5
0.179155	-0.976427	5.1	31.8591	31.8685	1
